instance,operational_cost,loss_cost,objective_value,optimal_objective_value,feasible,mean_loss_load_over_demand,std_loss_load_over_demand,training_time,inference_time
547,2274.2764,147475.2890625,149749.5654296875,59445.91,True,1.1332854,0.5246412,21.02605390548706,
548,2274.2764,83068.78125,85343.0576171875,34217.465,True,1.3049712,0.9505348,21.02605390548706,
549,2274.88,143236.65234375,145511.5322265625,52375.133,True,0.9695793,0.43835616,21.02605390548706,
550,2275.6135,85993.875,88269.48852539062,29781.912,True,0.807864,0.6466569,21.02605390548706,
551,2274.28,122880.703125,125154.98315429688,49675.81,True,1.1121225,0.5568009,21.02605390548706,
552,2274.3967,97561.44140625,99835.83813476562,39270.188,True,1.216896,0.7975021,21.02605390548706,
553,2274.5962,122072.4375,124347.03369140625,47290.03,True,1.028849,0.50729364,21.02605390548706,
554,2274.2764,109380.71484375,111654.9912109375,44490.73,True,1.2278296,0.74338716,21.02605390548706,
555,2274.2764,157372.79296875,159647.0693359375,63431.062,True,1.1574816,0.5390332,21.02605390548706,
556,2276.2893,138506.91796875,140783.20727539062,46176.74,True,0.7826851,0.5123846,21.02605390548706,
557,2274.2764,108376.44140625,110650.7177734375,44078.348,True,1.2071021,0.71973383,21.02605390548706,
558,2274.2764,96284.98828125,98559.2646484375,39357.05,True,1.2234747,0.7849885,21.02605390548706,
559,2274.2764,95207.513671875,97481.7900390625,38888.477,True,1.238255,0.8098824,21.02605390548706,
560,2277.8362,17485.119140625,19762.955322265625,5833.0205,False,0.26736006,0.7570116,21.02605390548706,
561,2274.2764,98137.27734375,100411.5537109375,40173.523,True,1.221876,0.7736705,21.02605390548706,
562,2274.3145,79563.978515625,81838.29296875,32505.15,True,1.2721888,0.93183905,21.02605390548706,
563,2274.2764,125527.46484375,127801.7412109375,50915.95,True,1.213873,0.6787683,21.02605390548706,
564,2274.2764,184876.03125,187150.3076171875,74217.43,True,1.1231613,0.45331812,21.02605390548706,
565,2277.185,112678.6171875,114955.80224609375,37567.156,True,0.54337114,0.53473324,21.02605390548706,
566,2274.2957,169917.08203125,172191.37768554688,68230.94,True,1.1180413,0.4724779,21.02605390548706,
567,2274.2764,209259.5625,211533.8388671875,83588.875,True,1.0934677,0.3847744,21.02605390548706,
568,2274.2764,121698.4453125,123972.7216796875,49296.598,True,1.1881752,0.65523416,21.02605390548706,
569,2274.2764,99149.765625,101424.0419921875,40547.613,True,1.2322525,0.7837986,21.02605390548706,
570,2277.3845,115063.4296875,117340.81420898438,38362.023,True,0.5049977,0.6695263,21.02605390548706,
571,2125.083,25970.666015625,28095.7490234375,8661.835,False,0.056655347,0.80803317,21.02605390548706,
572,2276.0237,93167.9765625,95444.00024414062,31061.982,True,0.70248324,0.6414074,21.02605390548706,
573,2275.117,111262.65234375,113537.76928710938,40584.68,True,0.9636156,0.6167263,21.02605390548706,
574,2274.2764,143935.20703125,146209.4833984375,57983.797,True,1.1528294,0.55717725,21.02605390548706,
575,2277.309,104394.3984375,106671.70751953125,34805.34,True,0.47484294,0.6099846,21.02605390548706,
576,2274.2764,180177.46875,182451.7451171875,72388.23,True,1.1168,0.45116955,21.02605390548706,
577,2275.72,134993.671875,137269.39184570312,45611.59,True,0.8446417,0.48669192,21.02605390548706,
578,2276.0667,88284.80859375,90560.87524414062,29434.139,True,0.7752988,0.41495505,21.02605390548706,
579,2278.5088,93197.96484375,95476.4736328125,31073.63,True,0.34003124,0.65226036,21.02605390548706,
580,2275.6003,96118.5234375,98394.12377929688,33547.03,True,0.8248053,0.64550406,21.02605390548706,
581,2277.3381,107171.82421875,109449.16235351562,35731.336,True,0.51921546,0.61224777,21.02605390548706,
582,2275.889,179367.28125,181643.17016601562,59797.824,True,0.8021347,0.16224645,21.02605390548706,
583,2276.4966,81024.228515625,83300.72509765625,27014.135,True,0.6093507,0.34006757,21.02605390548706,
584,2275.8423,89020.48828125,91296.33056640625,31393.775,True,0.67889684,0.58145016,21.02605390548706,
585,2274.3596,162908.02734375,165182.38696289062,65196.83,True,1.1006219,0.4775682,21.02605390548706,
586,2275.5764,136530.99609375,138806.57250976562,45517.32,True,0.8368787,0.3827053,21.02605390548706,
587,2275.4097,111021.328125,113296.73779296875,37013.082,True,0.8350926,0.40036866,21.02605390548706,
588,2274.9148,206613.75,208888.66479492188,79253.38,True,0.96640396,0.39192876,21.02605390548706,
589,2277.135,105281.77734375,107558.91235351562,35101.195,True,0.58875155,0.6257458,21.02605390548706,
590,2275.7942,50074.6171875,52350.411376953125,16695.863,True,0.700278,0.6631391,21.02605390548706,
591,2274.2764,232337.9296875,234612.2060546875,92635.5,True,1.0760309,0.34002778,21.02605390548706,
592,2277.2695,115157.5546875,117434.82421875,38393.703,True,0.5560632,0.5163074,21.02605390548706,
593,2274.2764,137777.1328125,140051.4091796875,55555.266,True,1.1588217,0.57801396,21.02605390548706,
594,2278.324,96931.001953125,99209.32592773438,32317.973,True,0.36992764,0.65073305,21.02605390548706,
595,2274.2764,228086.859375,230361.1357421875,90888.81,True,1.0675625,0.33244875,21.02605390548706,
596,2178.8704,29687.080078125,31865.950439453125,9900.666,False,0.13265197,0.9760724,21.02605390548706,
597,2274.2764,139505.7890625,141780.0654296875,56318.6,True,1.183312,0.6063831,21.02605390548706,
598,2276.4314,166411.48828125,168687.91967773438,56901.773,True,0.6970479,0.4349886,21.02605390548706,
599,2274.2764,124570.265625,126844.5419921875,50702.39,True,1.1691513,0.6222612,21.02605390548706,
600,2274.2764,229287.5625,231561.8388671875,91406.86,True,1.0608847,0.32305765,21.02605390548706,
601,2274.2764,83011.265625,85285.5419921875,34181.406,True,1.3445936,1.0037811,21.02605390548706,
602,2274.5032,206055.609375,208330.11254882812,81355.97,True,1.0419359,0.3688001,21.02605390548706,
603,2274.2764,87644.5078125,89918.7841796875,35971.055,True,1.3260545,0.95749986,21.02605390548706,
604,2274.2764,150276.78515625,152551.0615234375,60475.04,True,1.1416161,0.5301632,21.02605390548706,
605,2274.2764,148134.9609375,150409.2373046875,59653.023,True,1.1503314,0.5456217,21.02605390548706,
606,2274.2764,154006.8984375,156281.1748046875,62190.43,True,1.1281209,0.506633,21.02605390548706,
607,2278.0864,122294.21484375,124572.30126953125,40772.312,True,0.18808,0.95221543,21.02605390548706,
608,2274.3,116749.7578125,119024.05786132812,47248.617,True,1.204945,0.6989494,21.02605390548706,
609,2274.2764,86116.646484375,88390.9228515625,35334.203,True,1.3196235,0.9575166,21.02605390548706,
610,2274.2764,191528.90625,193803.1826171875,76484.83,True,1.1027075,0.41640285,21.02605390548706,
611,2275.8896,92342.89453125,94618.7841796875,30786.793,True,0.73199207,0.5116135,21.02605390548706,
612,2274.3481,171285.0,173559.34814453125,68302.53,True,1.0710007,0.41268557,21.02605390548706,
613,2274.3123,114977.7890625,117252.10131835938,46280.043,True,1.1132509,0.57432663,21.02605390548706,
614,2274.2764,135387.26953125,137661.5458984375,54633.445,True,1.1697103,0.59750754,21.02605390548706,
615,2276.6414,138660.3984375,140937.03979492188,46228.258,True,0.67952985,0.50547934,21.02605390548706,
616,2274.6746,192880.734375,195155.40893554688,74679.43,True,1.0106187,0.39574945,21.02605390548706,
617,2274.2764,113856.83203125,116131.1083984375,46370.504,True,1.1829231,0.66946083,21.02605390548706,
618,2274.2764,155301.66796875,157575.9443359375,62272.54,True,1.0996145,0.46730003,21.02605390548706,
619,2274.2764,154808.71875,157082.9951171875,62527.035,True,1.1394688,0.52033144,21.02605390548706,
620,2274.2764,213350.0625,215624.3388671875,85164.414,True,1.0870734,0.37207416,21.02605390548706,
621,2276.0774,82822.787109375,85098.86450195312,27613.295,True,0.68569,0.40717557,21.02605390548706,
622,2274.2764,168962.68359375,171236.9599609375,67713.22,True,1.1234722,0.47471738,21.02605390548706,
623,2278.002,81706.81640625,83984.818359375,27242.236,True,0.42743686,0.8908982,21.02605390548706,
624,2278.707,92888.701171875,95167.408203125,30970.65,True,0.32628253,0.6579218,21.02605390548706,
625,2277.2783,108752.15625,111029.4345703125,36258.168,True,0.5670847,0.63889635,21.02605390548706,
626,2274.286,208713.1875,210987.47338867188,83253.516,True,1.0672632,0.35359553,21.02605390548706,
627,2274.2764,167944.37109375,170218.6474609375,67389.6,True,1.1367756,0.49384275,21.02605390548706,
628,2274.2764,175714.88671875,177989.1630859375,70452.94,True,1.1395811,0.48619622,21.02605390548706,
629,2276.3054,174190.53515625,176466.84057617188,60224.703,True,0.72571516,0.41926026,21.02605390548706,
630,2274.2764,209820.84375,212095.1201171875,83863.375,True,1.0996065,0.39257544,21.02605390548706,
631,2274.2764,159971.96484375,162246.2412109375,64401.465,True,1.1287917,0.49657172,21.02605390548706,
632,2274.2764,148412.390625,150686.6669921875,59789.3,True,1.164996,0.56442,21.02605390548706,
633,2275.5625,132916.30078125,135191.86328125,46002.984,True,0.88706046,0.5459971,21.02605390548706,
634,2274.2764,106847.53125,109121.8076171875,43705.164,True,1.2272662,0.7489674,21.02605390548706,
635,2274.2764,243417.890625,245692.1669921875,96948.06,True,1.0736874,0.32752538,21.02605390548706,
636,2276.5723,78718.916015625,80995.48828125,26245.418,True,0.60483724,0.71655005,21.02605390548706,
637,2274.481,94338.05859375,96612.53955078125,37570.195,True,1.2011924,0.8083728,21.02605390548706,
638,2277.3062,54707.1328125,56984.43896484375,18241.18,True,0.38697472,0.6631571,21.02605390548706,
639,2274.3948,97988.34375,100262.73852539062,39162.46,True,1.2066754,0.77392393,21.02605390548706,
640,2276.7651,30366.609375,32643.37451171875,10126.4375,True,0.44785306,0.7762066,21.02605390548706,
641,2276.7336,27841.51171875,30118.245361328125,9284.46,True,0.44747782,0.92094344,21.02605390548706,
642,2275.9473,94141.46484375,96417.412109375,31386.434,True,0.6803968,0.31381512,21.02605390548706,
643,2276.1802,58260.64453125,60536.82470703125,19425.197,True,0.71492034,0.73484266,21.02605390548706,
644,2276.0708,126426.22265625,128702.29345703125,42149.22,True,0.7628196,0.49425116,21.02605390548706,
645,2279.4517,39768.4892578125,42047.94091796875,13262.381,False,0.10474273,0.7690402,21.02605390548706,
646,2274.39,172278.76171875,174553.15161132812,68863.32,True,1.0801312,0.44511658,21.02605390548706,
647,2274.3552,85367.89453125,87642.24975585938,34859.125,True,1.2922883,0.94238305,21.02605390548706,
648,2276.256,180123.59765625,182399.85375976562,64818.285,True,0.7171065,0.46303996,21.02605390548706,
649,2277.2917,109575.1875,111852.47924804688,36532.55,True,0.50962764,0.5605546,21.02605390548706,
650,2279.1006,36383.888671875,38662.9892578125,12133.955,True,0.14538218,0.6946848,21.02605390548706,
651,2274.324,114708.08203125,116982.40600585938,46053.242,True,1.105173,0.56587505,21.02605390548706,
652,2275.7246,154899.97265625,157175.697265625,51889.92,True,0.8193825,0.35827875,21.02605390548706,
653,2278.6777,97090.552734375,99369.23046875,32371.348,True,0.27442038,0.642569,21.02605390548706,
654,2274.2764,198721.7109375,200995.9873046875,79518.75,True,1.1077186,0.41531438,21.02605390548706,
655,2274.658,105310.9453125,107585.60327148438,39850.95,True,1.0428208,0.6233229,21.02605390548706,
656,2277.0125,123209.203125,125486.21557617188,41077.438,True,0.5576487,0.5761701,21.02605390548706,
657,2275.1008,155488.359375,157763.46020507812,59728.527,True,0.92530197,0.5050433,21.02605390548706,
658,2274.511,203476.21875,205750.72973632812,78730.695,True,1.0172547,0.2991305,21.02605390548706,
659,2274.2764,145727.015625,148001.2919921875,59059.457,True,1.1431242,0.5425235,21.02605390548706,
660,2275.6326,166590.6328125,168866.26538085938,60482.984,True,0.8408211,0.46157122,21.02605390548706,
661,2274.2764,102820.51171875,105094.7880859375,42005.75,True,1.2449695,0.78690195,21.02605390548706,
662,2274.2764,97015.2890625,99289.5654296875,39752.758,True,1.2672286,0.8373289,21.02605390548706,
663,2277.7778,140939.89453125,143217.67236328125,46988.598,True,0.46041283,0.65625536,21.02605390548706,
664,2274.2764,179300.53125,181574.8076171875,71897.02,True,1.1267737,0.46449572,21.02605390548706,
665,2274.2764,113318.015625,115592.2919921875,46080.484,True,1.2131771,0.71133715,21.02605390548706,
666,2274.2764,190843.27734375,193117.5537109375,76683.16,True,1.0801498,0.39076838,21.02605390548706,
667,2275.8818,123469.32421875,125745.2060546875,42144.117,True,0.8081348,0.5721864,21.02605390548706,
668,2275.3125,149603.6015625,151878.9140625,54535.86,True,0.9066971,0.48906833,21.02605390548706,
669,2275.6042,201069.8671875,203345.47143554688,71539.4,True,0.8563602,0.3392685,21.02605390548706,
670,2274.4043,67519.951171875,69794.35546875,27317.355,True,1.3135024,1.0742401,21.02605390548706,
671,2274.2764,128949.4921875,131223.7685546875,52347.406,True,1.1755488,0.6198062,21.02605390548706,
672,2277.4768,145010.1796875,147287.65649414062,48345.344,True,0.48735747,0.60944575,21.02605390548706,
673,2274.2764,159341.14453125,161615.4208984375,64014.742,True,1.1388199,0.5103679,21.02605390548706,
674,2274.2764,107389.74609375,109664.0224609375,43893.402,True,1.2234174,0.742248,21.02605390548706,
675,2275.6013,64029.2578125,66304.85913085938,21347.682,True,0.8322475,0.59079766,21.02605390548706,
676,2274.2764,97661.35546875,99935.6318359375,40025.285,True,1.2256268,0.7797542,21.02605390548706,
677,2274.687,121216.125,123490.81201171875,46537.246,True,1.0305791,0.58050996,21.02605390548706,
678,2274.2764,111978.5859375,114252.8623046875,45501.156,True,1.214229,0.71738374,21.02605390548706,
679,2274.2764,101044.1953125,103318.4716796875,41123.46,True,1.2504772,0.804082,21.02605390548706,
680,2274.3625,122362.67578125,124637.03833007812,49313.812,True,1.1504544,0.63004494,21.02605390548706,
681,2274.2764,212586.28125,214860.5576171875,84878.71,True,1.0997531,0.38950285,21.02605390548706,
682,2274.2764,217783.921875,220058.1982421875,86936.3,True,1.0665779,0.3413873,21.02605390548706,
683,2274.2764,94855.376953125,97129.6533203125,38791.098,True,1.3001561,0.8918327,21.02605390548706,
684,2276.2104,82992.43359375,85268.64404296875,27669.982,True,0.70449764,0.5422067,21.02605390548706,
685,2279.2305,95001.8671875,97281.09765625,31675.314,True,0.2354186,0.70673656,21.02605390548706,
686,2274.2764,137650.8046875,139925.0810546875,55658.473,True,1.1801587,0.6061778,21.02605390548706,
687,2276.1218,152662.0546875,154938.17651367188,52938.496,True,0.74977785,0.5032947,21.02605390548706,
688,2277.1553,83758.875,86036.0302734375,27925.822,True,0.50053674,0.7627024,21.02605390548706,
689,2275.9893,128179.08984375,130455.0791015625,43533.168,True,0.77741146,0.5512339,21.02605390548706,
690,2278.3875,95986.271484375,98264.65893554688,32003.012,True,0.3779367,0.7062756,21.02605390548706,
691,2276.804,125288.63671875,127565.44067382812,41770.72,True,0.6595143,0.2467282,21.02605390548706,
692,2274.7515,178778.9296875,181053.68115234375,68122.914,True,1.0567302,0.44868264,21.02605390548706,
693,2277.8982,109902.84375,112180.74194335938,36642.066,True,0.41452363,0.62523216,21.02605390548706,
694,2277.8347,112604.9765625,114882.81127929688,37543.02,True,0.4495193,0.5448787,21.02605390548706,
695,2276.5,120689.37890625,122965.87890625,40237.176,True,0.6843581,0.5935414,21.02605390548706,
696,2274.2764,233684.203125,235958.4794921875,93001.12,True,1.0701104,0.3303759,21.02605390548706,
697,2274.2764,142712.7421875,144987.0185546875,57718.9,True,1.1710216,0.5839553,21.02605390548706,
698,2274.2764,122623.67578125,124897.9521484375,49600.438,True,1.1404988,0.59165424,21.02605390548706,
699,2274.2961,224308.640625,226582.93676757812,89397.38,True,1.065374,0.33385497,21.02605390548706,
700,2274.2764,108265.86328125,110540.1396484375,44075.25,True,1.2230595,0.74043447,21.02605390548706,
701,2274.2764,142429.2421875,144703.5185546875,57433.03,True,1.1507665,0.55748373,21.02605390548706,
702,2274.9968,153256.2421875,155531.23901367188,56303.16,True,0.9810712,0.47503555,21.02605390548706,
703,2274.5796,114783.46875,117058.04833984375,44574.504,True,1.045603,0.5362435,21.02605390548706,
704,2274.2764,112680.62109375,114954.8974609375,45719.938,True,1.1742631,0.6639506,21.02605390548706,
705,2277.664,107460.7734375,109738.4375,35827.992,True,0.46749246,0.55200136,21.02605390548706,
706,2274.2842,126931.453125,129205.7373046875,51557.17,True,1.1426343,0.5821376,21.02605390548706,
707,2275.3364,136070.6015625,138345.93798828125,49374.473,True,0.90184957,0.53728145,21.02605390548706,
708,2274.2764,145566.62109375,147840.8974609375,58633.562,True,1.1398962,0.53701365,21.02605390548706,
709,2276.4053,104661.234375,106937.6396484375,34893.832,True,0.6544491,0.38040006,21.02605390548706,
710,2274.2788,95809.16015625,98083.43896484375,39256.74,True,1.2274653,0.7899212,21.02605390548706,
711,2274.2764,219828.84375,222103.1201171875,87692.7,True,1.0886785,0.36771104,21.02605390548706,
712,2274.2764,123159.0234375,125433.2998046875,50017.97,True,1.21104,0.68092954,21.02605390548706,
713,2277.588,83017.51171875,85295.099609375,27678.762,True,0.4208683,0.872296,21.02605390548706,
714,2274.2764,157154.3203125,159428.5966796875,63220.38,True,1.1453861,0.5228324,21.02605390548706,
715,2274.2764,142147.078125,144421.3544921875,57406.727,True,1.153678,0.5618854,21.02605390548706,
716,2274.2764,156378.65625,158652.9326171875,62904.223,True,1.1303756,0.50447816,21.02605390548706,
717,2274.6023,167285.8359375,169560.43823242188,65305.145,True,1.0257279,0.45360687,21.02605390548706,
718,2274.2764,135109.55859375,137383.8349609375,54824.535,True,1.1759433,0.60674906,21.02605390548706,
719,2275.063,147083.109375,149358.17236328125,54628.914,True,0.9560961,0.5012274,21.02605390548706,
720,2274.2886,119135.58984375,121409.87841796875,48146.863,True,1.2012988,0.6837778,21.02605390548706,
721,2274.2764,148524.7265625,150799.0029296875,60056.348,True,1.1411389,0.53372186,21.02605390548706,
722,2274.2986,227147.8125,229422.11108398438,90495.45,True,1.066352,0.33730528,21.02605390548706,
723,2274.2764,144144.97265625,146419.2490234375,58101.72,True,1.1531097,0.55707395,21.02605390548706,
724,2274.2842,109760.26171875,112034.5458984375,44740.984,True,1.2022728,0.70627046,21.02605390548706,
725,2275.2874,98694.36328125,100969.65063476562,34354.594,True,0.912947,0.6254425,21.02605390548706,
726,2274.7935,213207.375,215482.16845703125,81394.16,True,0.98531896,0.32559025,21.02605390548706,
727,2274.2764,149018.12109375,151292.3974609375,60147.07,True,1.137116,0.52692664,21.02605390548706,
728,2274.2764,149052.65625,151326.9326171875,60005.32,True,1.1456416,0.5377315,21.02605390548706,
729,2278.328,92392.921875,94671.24975585938,30805.076,True,0.33649352,0.66769385,21.02605390548706,
730,2274.788,100663.98046875,102938.7685546875,37077.293,True,1.0005214,0.6059466,21.02605390548706,
731,2274.2764,123877.59375,126151.8701171875,50392.4,True,1.1593003,0.6109814,21.02605390548706,
732,2275.3706,112424.671875,114700.04248046875,38369.625,True,0.84819245,0.50824827,21.02605390548706,
733,2274.2764,165561.57421875,167835.8505859375,66392.984,True,1.130589,0.48934168,21.02605390548706,
734,2274.2764,153795.73828125,156070.0146484375,61957.96,True,1.1217296,0.49793294,21.02605390548706,
735,2275.4072,149071.8046875,151347.2119140625,53310.625,True,0.8880232,0.4740317,21.02605390548706,
736,2274.2764,185988.80859375,188263.0849609375,74773.8,True,1.077275,0.39308855,21.02605390548706,
737,2275.885,189842.30859375,192118.19360351562,68976.14,True,0.7962864,0.42995083,21.02605390548706,
738,2274.2764,98995.453125,101269.7294921875,40319.195,True,1.2581304,0.82205623,21.02605390548706,
739,2274.6606,225789.046875,228063.70751953125,86129.66,True,0.9904701,0.2559136,21.02605390548706,
740,2274.2764,113380.96875,115655.2451171875,46114.562,True,1.1992729,0.6927923,21.02605390548706,
741,2274.2764,190917.26953125,193191.5458984375,76401.92,True,1.1255704,0.44770852,21.02605390548706,
742,2275.0557,153225.6796875,155500.7353515625,56381.32,True,0.95879585,0.47126868,21.02605390548706,
743,2274.2764,152171.02734375,154445.3037109375,61275.16,True,1.1362929,0.51973593,21.02605390548706,
744,2274.2764,155661.69140625,157935.9677734375,62648.58,True,1.1207715,0.493289,21.02605390548706,
745,2275.121,48450.1259765625,50725.2470703125,16153.639,True,1.0490988,1.0270303,21.02605390548706,
746,2274.2764,148920.4453125,151194.7216796875,60286.35,True,1.1013408,0.4818238,21.02605390548706,
747,2275.068,145711.40625,147986.47436523438,51975.06,True,0.9242783,0.40655306,21.02605390548706,
748,2274.2764,168480.6328125,170754.9091796875,67759.65,True,1.1390413,0.49677736,21.02605390548706,
749,2274.2764,99884.296875,102158.5732421875,40626.52,True,1.2680281,0.83271354,21.02605390548706,
750,2274.2764,179118.3984375,181392.6748046875,71872.625,True,1.0850887,0.41076085,21.02605390548706,
751,2276.7703,24256.599609375,26533.369873046875,8089.2354,True,0.47914103,1.1476855,21.02605390548706,
752,2275.0747,108486.9375,110762.01220703125,38119.305,True,0.96787024,0.6038932,21.02605390548706,
753,2274.2764,102036.609375,104310.8857421875,41665.41,True,1.2397536,0.7832685,21.02605390548706,
754,2276.9531,75031.95703125,77308.91015625,25016.967,True,0.50958806,0.37908438,21.02605390548706,
755,2275.5193,194326.27734375,196601.79663085938,65764.28,True,0.880205,0.22000311,21.02605390548706,
756,2275.6104,145029.6328125,147305.2431640625,51605.164,True,0.82216185,0.48047355,21.02605390548706,
757,2275.5662,141803.12109375,144078.68725585938,50379.14,True,0.8725892,0.52663285,21.02605390548706,
758,2274.277,97861.55859375,100135.83569335938,40063.76,True,1.2757725,0.8455094,21.02605390548706,
759,2276.0073,79276.3125,81552.31982421875,26430.947,True,0.690573,0.5002099,21.02605390548706,
760,2275.2861,69213.80859375,71489.0947265625,23075.725,True,0.9274815,0.7268905,21.02605390548706,
761,2276.0125,105585.33984375,107861.35229492188,35201.508,True,0.7415789,0.57936305,21.02605390548706,
762,2274.2764,163140.46875,165414.7451171875,65633.19,True,1.128069,0.49040994,21.02605390548706,
763,2274.8477,52631.02734375,54905.875,17763.28,True,1.1974771,1.1355225,21.02605390548706,
764,2276.197,133278.0234375,135554.22045898438,44433.508,True,0.7342743,0.51102704,21.02605390548706,
765,2275.2507,134732.91796875,137008.16870117188,46799.723,True,0.88346267,0.40337315,21.02605390548706,
766,2274.2764,142177.4765625,144451.7529296875,57611.96,True,1.1665183,0.57978624,21.02605390548706,
767,2277.9478,118342.72265625,120620.67041015625,39455.098,True,0.22381115,0.8451262,21.02605390548706,
768,2274.2764,77463.8671875,79738.1435546875,31851.348,True,1.27798,0.95491105,21.02605390548706,
769,2274.2764,161156.1796875,163430.4560546875,64844.406,True,1.1328043,0.49978438,21.02605390548706,
770,2274.2764,136832.3203125,139106.5966796875,55025.23,True,1.1166118,0.5271284,21.02605390548706,
771,2274.2764,198636.046875,200910.3232421875,79497.61,True,1.112651,0.42199537,21.02605390548706,
772,2276.9485,120643.7578125,122920.70629882812,40222.418,True,0.6151498,0.40519637,21.02605390548706,
773,2274.2764,218493.75,220768.0263671875,87142.44,True,1.0775337,0.35439736,21.02605390548706,
774,2278.0522,109163.15625,111441.20849609375,36395.355,True,0.35260954,0.687313,21.02605390548706,
775,2275.133,84278.8125,86553.94555664062,28097.74,True,0.9802027,0.6441444,21.02605390548706,
776,2274.2764,192870.7265625,195145.0029296875,77541.66,True,1.0755309,0.3830581,21.02605390548706,
777,2274.2764,229220.53125,231494.8076171875,91332.5,True,1.0831461,0.35157296,21.02605390548706,
778,2274.2798,189058.62890625,191332.90869140625,76020.484,True,1.068391,0.37840477,21.02605390548706,
779,2274.277,97236.275390625,99510.55249023438,39828.48,True,1.2524285,0.81682247,21.02605390548706,
780,2277.1362,117407.4609375,119684.59716796875,39142.99,True,0.38026628,0.7240121,21.02605390548706,
781,2276.0317,74602.259765625,76878.29150390625,24872.799,True,0.70402765,0.5470107,21.02605390548706,
782,2274.277,98153.625,100427.90209960938,40124.816,True,1.2590646,0.8231749,21.02605390548706,
783,2274.2764,150486.24609375,152760.5224609375,60595.566,True,1.1528527,0.54451776,21.02605390548706,
784,2274.4993,93596.841796875,95871.34106445312,37057.137,True,1.1384834,0.7400278,21.02605390548706,
785,2274.6572,98329.546875,100604.2041015625,37064.28,True,1.06716,0.6760324,21.02605390548706,
786,2276.7139,72844.95703125,75121.6708984375,24287.285,True,0.5511612,0.715489,21.02605390548706,
787,2274.279,187962.5859375,190236.86499023438,75575.164,True,1.0812701,0.3961347,21.02605390548706,
788,2274.2764,126820.3828125,129094.6591796875,51274.117,True,1.1903752,0.6450143,21.02605390548706,
789,2274.2764,147680.625,149954.9013671875,59712.375,True,1.1478659,0.54405534,21.02605390548706,
790,2278.9546,83851.44140625,86130.39599609375,27957.99,True,0.22913557,0.68528414,21.02605390548706,
791,2274.357,191806.78125,194081.13818359375,76708.83,True,1.060706,0.38595688,21.02605390548706,
792,2275.1729,143964.4453125,146239.6181640625,50131.938,True,0.91114044,0.4010349,21.02605390548706,
793,2274.2844,216025.96875,218300.25317382812,86302.234,True,1.0640446,0.3402158,21.02605390548706,
794,2274.2764,149212.76953125,151487.0458984375,60130.902,True,1.1333743,0.5214412,21.02605390548706,
795,2276.121,101535.76171875,103811.8828125,33851.62,True,0.65252525,0.44085097,21.02605390548706,
796,2274.2764,157479.8671875,159754.1435546875,63181.387,True,1.1457266,0.5226398,21.02605390548706,
797,2274.2764,96199.44140625,98473.7177734375,39342.414,True,1.2359475,0.8011293,21.02605390548706,
798,2274.5386,167860.78125,170135.31982421875,66294.43,True,1.0618445,0.45776945,21.02605390548706,
799,2274.2764,182400.66796875,184674.9443359375,73077.805,True,1.1128306,0.44184726,21.02605390548706,
800,2274.2764,168813.1640625,171087.4404296875,67788.3,True,1.1465677,0.50567114,21.02605390548706,
801,2274.7292,191799.41015625,194074.13940429688,73596.555,True,1.0057153,0.40486148,21.02605390548706,
802,2274.3533,121142.28515625,123416.63842773438,48637.203,True,1.0982752,0.5493027,21.02605390548706,
803,2274.2764,151525.8046875,153800.0810546875,60855.934,True,1.1346407,0.51894295,21.02605390548706,
804,2274.2834,142026.0,144300.28344726562,57291.85,True,1.1462481,0.5550582,21.02605390548706,
805,2274.2764,97402.828125,99677.1044921875,39878.305,True,1.2582846,0.8244409,21.02605390548706,
806,2274.2764,74174.396484375,76448.6728515625,30692.215,True,1.3410083,1.0498837,21.02605390548706,
807,2274.3943,83057.654296875,85332.04858398438,33052.766,True,1.272664,0.91827124,21.02605390548706,
808,2274.2764,227204.4140625,229478.6904296875,90589.33,True,1.0948035,0.36892208,21.02605390548706,
809,2274.2764,136539.7265625,138814.0029296875,55114.285,True,1.1575776,0.57895225,21.02605390548706,
810,2274.2764,147002.26171875,149276.5380859375,59480.184,True,1.1590879,0.5604351,21.02605390548706,
811,2274.2764,130590.515625,132864.7919921875,53019.016,True,1.1651272,0.6023519,21.02605390548706,
812,2274.4814,211262.203125,213536.6845703125,83879.59,True,1.035318,0.3574432,21.02605390548706,
813,2276.91,47507.21484375,49784.124755859375,15840.796,True,0.45925725,0.6465618,21.02605390548706,
814,2274.3218,63329.61328125,65603.93505859375,25969.71,True,1.3070301,1.0884722,21.02605390548706,
815,2274.2764,160094.37890625,162368.6552734375,64401.15,True,1.1387078,0.5091799,21.02605390548706,
816,2274.2764,83304.50390625,85578.7802734375,34409.49,True,1.2385982,0.85926014,21.02605390548706,
817,2274.2764,122317.265625,124591.5419921875,49493.242,True,1.1935736,0.6610541,21.02605390548706,
818,2274.2764,144153.0,146427.2763671875,58100.668,True,1.140052,0.54001635,21.02605390548706,
819,2274.2764,98099.14453125,100373.4208984375,40214.82,True,1.192875,0.73520243,21.02605390548706,
820,2274.2898,228996.2109375,231270.50073242188,91254.4,True,1.0650238,0.33157572,21.02605390548706,
821,2274.2764,108166.0078125,110440.2841796875,43926.547,True,1.2071962,0.72176474,21.02605390548706,
822,2274.6252,108107.89453125,110382.51977539062,41357.688,True,1.0550362,0.5747154,21.02605390548706,
823,2274.2764,125519.75390625,127794.0302734375,50736.55,True,1.1991106,0.6600276,21.02605390548706,
