instance,operational_cost,optimal_var_cost,loss_cost,optimal_loss_cost,objective_value,optimal_objective_value,feasible,mean_loss_load_over_demand,std_loss_load_over_demand,training_time,inference_time
374,6960.176,6960.176,52699.3125,22699.31689453125,59659.48828125,29659.49267578125,False,0.40421233,0.9936727,4.2727601528167725,0.0026175515670329333
375,4.449317,4.449317,53646.3046875,0.0,53650.754004478455,4.44931697845459,False,0.41122228,0.97691315,4.2727601528167725,0.0026175515670329333
376,8907.054,8907.054,57482.326171875,27482.326171875,66389.3798828125,36389.3798828125,False,0.43421888,0.91886914,4.2727601528167725,0.0026175515670329333
377,4471.094,4471.094,60154.388671875,0.0,64625.48291015625,4471.09423828125,False,0.4332512,0.8989424,4.2727601528167725,0.0026175515670329333
378,11969.608,11969.608,63620.51953125,33620.5224609375,75590.1279296875,45590.130859375,False,0.4614326,0.84707916,4.2727601528167725,0.0026175515670329333
379,8031.224,8031.224,56403.9140625,26403.9169921875,64435.13818359375,34435.14111328125,False,0.41374496,0.9485396,4.2727601528167725,0.0026175515670329333
380,6.5831814,6.5831814,61109.87109375,0.0,61116.454275131226,6.583181381225586,False,0.46081978,0.8644902,4.2727601528167725,0.0026175515670329333
381,6.9287786,6.9287786,64058.513671875,0.0,64065.44245052338,6.928778648376465,False,0.45118928,0.854568,4.2727601528167725,0.0026175515670329333
382,7.038935,7.038935,62055.26953125,0.0,62062.30846643448,7.03893518447876,False,0.47032416,0.84844995,4.2727601528167725,0.0026175515670329333
383,5.0809884,5.0809884,56982.76171875,0.0,56987.842707157135,5.08098840713501,False,0.42068014,0.93660927,4.2727601528167725,0.0026175515670329333
384,9100.818,9100.818,52044.59765625,22044.59619140625,61145.416015625,31145.41455078125,False,0.488305,0.9166124,4.2727601528167725,0.0026175515670329333
385,4141.203,4141.203,63588.181640625,0.0,67729.384765625,4141.203125,False,0.4324841,0.81437993,4.2727601528167725,0.0026175515670329333
386,3931.1863,3931.1863,64394.595703125,0.0,68325.78198242188,3931.186279296875,False,0.44126827,0.8624087,4.2727601528167725,0.0026175515670329333
387,8477.847,8477.847,52917.3984375,22917.39990234375,61395.2451171875,31395.24658203125,False,0.46191317,0.9336835,4.2727601528167725,0.0026175515670329333
388,11219.623,11219.623,63908.21484375,33908.21484375,75127.837890625,45127.837890625,False,0.44489908,0.8617978,4.2727601528167725,0.0026175515670329333
389,6485.6753,6485.6753,48030.2431640625,18030.23876953125,54515.91845703125,24515.9140625,False,0.43521214,1.0189171,4.2727601528167725,0.0026175515670329333
390,10311.336,10311.336,60335.126953125,30335.126953125,70646.462890625,40646.462890625,False,0.44944298,0.88142633,4.2727601528167725,0.0026175515670329333
391,3233.5918,3233.5918,55686.1171875,0.0,58919.708984375,3233.591796875,False,0.40280002,0.96587604,4.2727601528167725,0.0026175515670329333
392,7650.4126,7650.4126,54693.3984375,24693.3984375,62343.81103515625,32343.81103515625,False,0.41481295,0.9630836,4.2727601528167725,0.0026175515670329333
393,9257.081,9257.081,59973.46875,29973.4658203125,69230.5498046875,39230.546875,False,0.4246558,0.90887415,4.2727601528167725,0.0026175515670329333
394,13913.047,13913.047,70148.478515625,40148.478515625,84061.525390625,54061.525390625,False,0.54744446,0.7245486,4.2727601528167725,0.0026175515670329333
395,5403.508,5403.508,57415.857421875,0.0,62819.365234375,5403.5078125,False,0.42758894,0.92605233,4.2727601528167725,0.0026175515670329333
396,8501.027,8501.027,53281.8515625,23281.8544921875,61782.87890625,31782.8818359375,False,0.45913947,0.932691,4.2727601528167725,0.0026175515670329333
397,12438.179,12438.179,64617.46875,34617.4716796875,77055.6474609375,47055.650390625,False,0.48671496,0.8155979,4.2727601528167725,0.0026175515670329333
398,10120.04,10120.04,58861.3125,28861.3095703125,68981.3525390625,38981.349609375,False,0.4558581,0.886129,4.2727601528167725,0.0026175515670329333
399,4.7342596,4.7342596,52747.078125,0.0,52751.81238460541,4.734259605407715,False,0.44578177,0.9515999,4.2727601528167725,0.0026175515670329333
400,11474.357,11474.357,63125.21484375,33125.21484375,74599.572265625,44599.572265625,False,0.45495534,0.85673153,4.2727601528167725,0.0026175515670329333
401,4015.7666,4015.7666,62676.15234375,0.0,66691.9189453125,4015.7666015625,False,0.44014376,0.874479,4.2727601528167725,0.0026175515670329333
402,13758.471,13758.471,69226.083984375,39226.0810546875,82984.5546875,52984.5517578125,False,0.54262716,0.7339925,4.2727601528167725,0.0026175515670329333
403,4.7158647,4.7158647,53135.373046875,0.0,53140.088911533356,4.715864658355713,False,0.43957904,0.9537566,4.2727601528167725,0.0026175515670329333
404,911.5075,911.5075,52830.5390625,0.0,53742.04656982422,911.5075073242188,False,0.4767021,0.919803,4.2727601528167725,0.0026175515670329333
405,7.3280334,7.3280334,60827.90625,0.0,60835.234283447266,7.328033447265625,False,0.42995417,0.78798115,4.2727601528167725,0.0026175515670329333
406,7919.263,7919.263,50854.69921875,20854.69921875,58773.96240234375,28773.96240234375,False,0.46418658,0.95416856,4.2727601528167725,0.0026175515670329333
407,13843.609,13843.609,69122.2734375,39122.2734375,82965.8828125,52965.8828125,False,0.54684114,0.7303091,4.2727601528167725,0.0026175515670329333
408,8240.989,8240.989,51953.455078125,21953.45654296875,60194.4443359375,30194.44580078125,False,0.46379435,0.94212174,4.2727601528167725,0.0026175515670329333
409,6224.9307,6224.9307,50622.75,20622.74853515625,56847.6806640625,26847.67919921875,False,0.3875832,1.0334961,4.2727601528167725,0.0026175515670329333
410,10538.418,10538.418,57463.30078125,27463.3037109375,68001.71875,38001.7216796875,False,0.4758095,0.8774366,4.2727601528167725,0.0026175515670329333
411,2310.7063,2310.7063,48738.73828125,0.0,51049.444580078125,2310.706298828125,False,0.3935253,1.0510676,4.2727601528167725,0.0026175515670329333
412,6.334427,6.334427,58525.27734375,0.0,58531.61177062988,6.3344268798828125,False,0.47257897,0.8720484,4.2727601528167725,0.0026175515670329333
413,7332.58,7332.58,61082.0625,19859.783203125,68414.642578125,27192.36328125,False,0.46915725,0.8156737,4.2727601528167725,0.0026175515670329333
414,7590.433,7590.433,51490.763671875,21490.763671875,59081.19677734375,29081.19677734375,False,0.44509956,0.96596336,4.2727601528167725,0.0026175515670329333
415,7.0255156,7.0255156,62901.59765625,0.0,62908.623171806335,7.025515556335449,False,0.46345997,0.84968185,4.2727601528167725,0.0026175515670329333
416,6208.777,6208.777,67632.12890625,6754.017333984375,73840.90576171875,12962.794189453125,False,0.4094184,0.81310445,4.2727601528167725,0.0026175515670329333
417,6517.315,6517.315,49303.06640625,19303.0693359375,55820.38134765625,25820.38427734375,False,0.42077053,1.0165081,4.2727601528167725,0.0026175515670329333
418,7567.4243,7567.4243,54242.42578125,24242.42138671875,61809.85009765625,31809.845703125,False,0.4158092,0.96643025,4.2727601528167725,0.0026175515670329333
419,7440.2188,7440.2188,49409.6015625,19409.6044921875,56849.8203125,26849.8232421875,False,0.46222767,0.97369707,4.2727601528167725,0.0026175515670329333
420,5808.004,5808.004,48424.7666015625,18424.7666015625,54232.7705078125,24232.7705078125,False,0.38866118,1.0601078,4.2727601528167725,0.0026175515670329333
421,7761.0005,7761.0005,50121.5390625,20121.53466796875,57882.53955078125,27882.53515625,False,0.47196597,0.95512253,4.2727601528167725,0.0026175515670329333
422,10785.965,10785.965,61114.927734375,31114.927734375,71900.892578125,41900.892578125,False,0.45446506,0.8708092,4.2727601528167725,0.0026175515670329333
423,6.7904196,6.7904196,62801.9296875,0.0,62808.72010707855,6.790419578552246,False,0.45549378,0.8583009,4.2727601528167725,0.0026175515670329333
424,544.39923,544.39923,58304.466796875,0.0,58848.86602783203,544.3992309570312,False,0.40739828,0.74006116,4.2727601528167725,0.0026175515670329333
425,577.15076,577.15076,55377.64453125,0.0,55954.79528808594,577.1507568359375,False,0.4735242,0.89796853,4.2727601528167725,0.0026175515670329333
426,9410.157,9410.157,55242.7265625,25242.7265625,64652.8837890625,34652.8837890625,False,0.46741658,0.9053215,4.2727601528167725,0.0026175515670329333
427,9925.071,9925.071,60972.29296875,30972.29296875,70897.3642578125,40897.3642578125,False,0.4354226,0.89086086,4.2727601528167725,0.0026175515670329333
428,6604.5737,6604.5737,49291.20703125,19291.20556640625,55895.78076171875,25895.779296875,False,0.43150556,1.0059245,4.2727601528167725,0.0026175515670329333
429,8977.805,8977.805,45548.9443359375,0.0,54526.7490234375,8977.8046875,False,0.28918195,0.5207889,4.2727601528167725,0.0026175515670329333
430,8967.566,8967.566,54032.607421875,24032.607421875,63000.173828125,33000.173828125,False,0.46609467,0.91819936,4.2727601528167725,0.0026175515670329333
431,7437.9907,7437.9907,63792.474609375,0.0,71230.46533203125,7437.99072265625,False,0.43234384,0.8750806,4.2727601528167725,0.0026175515670329333
432,8408.186,8408.186,53192.947265625,23192.94873046875,61601.1328125,31601.13427734375,False,0.45702815,0.9357145,4.2727601528167725,0.0026175515670329333
433,7.001766,7.001766,63348.609375,0.0,63355.611141204834,7.001766204833984,False,0.45924547,0.85100126,4.2727601528167725,0.0026175515670329333
434,2530.413,2530.413,61318.740234375,0.0,63849.1533203125,2530.4130859375,False,0.44648156,0.81044376,4.2727601528167725,0.0026175515670329333
435,5384.3433,5384.3433,49866.17578125,19866.1787109375,55250.51904296875,25250.52197265625,False,0.335985,1.0942314,4.2727601528167725,0.0026175515670329333
436,8244.004,8244.004,55701.29296875,25701.2900390625,63945.296875,33945.2939453125,False,0.42795944,0.9405792,4.2727601528167725,0.0026175515670329333
437,7333.5776,7333.5776,54257.390625,24257.3935546875,61590.96826171875,31590.97119140625,False,0.40549257,0.976601,4.2727601528167725,0.0026175515670329333
438,12005.042,12005.042,58927.271484375,26485.3623046875,70932.3134765625,38490.404296875,False,0.37910968,0.6940031,4.2727601528167725,0.0026175515670329333
439,4.997117,4.997117,63674.337890625,0.0,63679.33500766754,4.997117042541504,False,0.33961055,0.96856,4.2727601528167725,0.0026175515670329333
440,7120.2314,7120.2314,51498.603515625,21498.603515625,58618.8349609375,28618.8349609375,False,0.4250044,0.98597026,4.2727601528167725,0.0026175515670329333
441,5388.8716,5388.8716,54456.744140625,4316.09326171875,59845.61572265625,9704.96484375,False,0.40820843,0.97195476,4.2727601528167725,0.0026175515670329333
442,6713.7534,6713.7534,61364.103515625,0.0,68077.85693359375,6713.75341796875,False,0.45390686,0.86961925,4.2727601528167725,0.0026175515670329333
443,12207.859,12207.859,65613.228515625,35613.228515625,77821.087890625,47821.087890625,False,0.47008705,0.8262782,4.2727601528167725,0.0026175515670329333
444,7.2870626,7.2870626,63569.16796875,0.0,63576.45503139496,7.287062644958496,False,0.43595704,0.81482244,4.2727601528167725,0.0026175515670329333
445,10237.029,10237.029,58963.001953125,28962.9990234375,69200.03125,39200.0283203125,False,0.45782024,0.8833757,4.2727601528167725,0.0026175515670329333
446,8275.767,8275.767,52758.64453125,22758.64453125,61034.4111328125,31034.4111328125,False,0.45692062,0.94033945,4.2727601528167725,0.0026175515670329333
447,1911.0618,1911.0618,48347.98828125,7158.7353515625,50259.050048828125,9069.797119140625,False,0.3412867,1.1085156,4.2727601528167725,0.0026175515670329333
448,7865.322,7865.322,51472.96875,21472.96728515625,59338.29052734375,29338.2890625,False,0.455714,0.9555495,4.2727601528167725,0.0026175515670329333
449,9266.57,9266.57,60118.8046875,30118.798828125,69385.375,39385.369140625,False,0.4238105,0.9086453,4.2727601528167725,0.0026175515670329333
450,1937.8563,1937.8563,53716.787109375,0.0,55654.64343261719,1937.8563232421875,False,0.41140765,0.97602123,4.2727601528167725,0.0026175515670329333
451,9247.168,9247.168,58295.267578125,28295.267578125,67542.435546875,37542.435546875,False,0.43761185,0.9088464,4.2727601528167725,0.0026175515670329333
452,8305.245,8305.245,58936.96875,28936.9658203125,67242.2138671875,37242.2109375,False,0.40177378,0.9396244,4.2727601528167725,0.0026175515670329333
453,8456.472,8456.472,51869.6015625,21869.607421875,60326.0732421875,30326.0791015625,False,0.47154212,0.935297,4.2727601528167725,0.0026175515670329333
454,5.4034195,5.4034195,53853.0703125,0.0,53858.47373199463,5.403419494628906,False,0.4745632,0.91150665,4.2727601528167725,0.0026175515670329333
455,12715.405,12715.405,65735.208984375,35735.2119140625,78450.6142578125,48450.6171875,False,0.49910784,0.7965448,4.2727601528167725,0.0026175515670329333
456,8380.44,8380.44,49934.654296875,19934.65283203125,58315.0947265625,28315.09326171875,False,0.48915952,0.9402135,4.2727601528167725,0.0026175515670329333
457,4.9884844,4.9884844,54622.189453125,0.0,54627.17793750763,4.9884843826293945,False,0.44107825,0.93749756,4.2727601528167725,0.0026175515670329333
458,10206.404,10206.404,60294.099609375,30294.099609375,70500.50390625,40500.50390625,False,0.44727963,0.8838893,4.2727601528167725,0.0026175515670329333
459,12995.338,12995.338,66791.07421875,36791.07421875,79786.412109375,49786.412109375,False,0.5112331,0.7783921,4.2727601528167725,0.0026175515670329333
460,5.6556787,5.6556787,56742.5859375,0.0,56748.241616249084,5.655678749084473,False,0.45789674,0.9014485,4.2727601528167725,0.0026175515670329333
461,9625.1045,9625.1045,54034.72265625,24034.71826171875,63659.8271484375,33659.82275390625,False,0.4833094,0.900964,4.2727601528167725,0.0026175515670329333
462,7.706377,7.706377,54359.89453125,0.0,54367.60090827942,7.706377029418945,False,0.38500768,0.6862579,4.2727601528167725,0.0026175515670329333
463,6727.587,6727.587,50079.796875,12620.29833984375,56807.3837890625,19347.88525390625,False,0.44078466,0.9868119,4.2727601528167725,0.0026175515670329333
464,667.8936,667.8936,61393.76953125,0.0,62061.663146972656,667.8936157226562,False,0.46067542,0.8626439,4.2727601528167725,0.0026175515670329333
465,8781.569,8781.569,57577.265625,27577.2685546875,66358.8349609375,36358.837890625,False,0.42951077,0.92278993,4.2727601528167725,0.0026175515670329333
466,6.464555,6.464555,62710.83984375,0.0,62717.30439853668,6.464554786682129,False,0.44276547,0.8716285,4.2727601528167725,0.0026175515670329333
467,10510.998,10510.998,61176.375,29684.47265625,71687.373046875,40195.470703125,False,0.4480139,0.8768275,4.2727601528167725,0.0026175515670329333
468,7.0002937,7.0002937,62748.41015625,0.0,62755.41044998169,7.000293731689453,False,0.46371624,0.85043037,4.2727601528167725,0.0026175515670329333
469,8160.6772,8160.6772,56578.921875,26578.916015625,64739.59912109375,34739.59326171875,False,0.41700205,0.9437578,4.2727601528167725,0.0026175515670329333
470,7.0349545,7.0349545,62089.9921875,0.0,62097.02714204788,7.03495454788208,False,0.46992308,0.84861606,4.2727601528167725,0.0026175515670329333
471,6.8395686,6.8395686,62642.61328125,0.0,62649.45284986496,6.839568614959717,False,0.45861274,0.8562314,4.2727601528167725,0.0026175515670329333
472,6532.5034,6532.5034,62886.05859375,0.0,69418.56201171875,6532.50341796875,False,0.44956946,0.86367416,4.2727601528167725,0.0026175515670329333
473,7846.878,7846.878,56110.65234375,22380.90087890625,63957.5302734375,30227.77880859375,False,0.41381666,0.9510523,4.2727601528167725,0.0026175515670329333
474,8008.279,8008.279,55642.81640625,25642.8193359375,63651.09521484375,33651.09814453125,False,0.41988164,0.9491872,4.2727601528167725,0.0026175515670329333
475,7.0309644,7.0309644,63090.5390625,0.0,63097.57002687454,7.030964374542236,False,0.46223456,0.8496772,4.2727601528167725,0.0026175515670329333
476,7774.431,7774.431,55066.48828125,25066.4853515625,62840.91943359375,32840.91650390625,False,0.4162364,0.95814145,4.2727601528167725,0.0026175515670329333
477,6769.7173,6769.7173,48969.8759765625,18969.8759765625,55739.59326171875,25739.59326171875,False,0.43787065,1.003697,4.2727601528167725,0.0026175515670329333
478,8541.233,8541.233,52119.55078125,22119.55078125,60660.7841796875,30660.7841796875,False,0.471674,0.93242574,4.2727601528167725,0.0026175515670329333
479,7818.547,7818.547,51499.6640625,21499.6611328125,59318.2109375,29318.2080078125,False,0.4537187,0.95724416,4.2727601528167725,0.0026175515670329333
480,7.196194,7.196194,62827.376953125,0.0,62834.573147296906,7.196194171905518,False,0.44838774,0.8255725,4.2727601528167725,0.0026175515670329333
481,7558.7666,7558.7666,55182.92578125,25182.9228515625,62741.6923828125,32741.689453125,False,0.4061927,0.96710026,4.2727601528167725,0.0026175515670329333
482,6775.229,6775.229,49387.734375,19387.7373046875,56162.96337890625,26162.96630859375,False,0.43304583,1.0031561,4.2727601528167725,0.0026175515670329333
483,7.097816,7.097816,63377.6484375,0.0,63384.74625349045,7.097815990447998,False,0.46245962,0.847601,4.2727601528167725,0.0026175515670329333
484,6.9114795,6.9114795,62192.625,0.0,62199.536479473114,6.911479473114014,False,0.46475536,0.85309094,4.2727601528167725,0.0026175515670329333
485,6955.2456,6955.2456,51020.443359375,21020.44189453125,57975.68896484375,27975.6875,False,0.42263803,0.9937922,4.2727601528167725,0.0026175515670329333
486,11014.795,11014.795,65697.802734375,35697.8056640625,76712.59765625,46712.6005859375,False,0.42926627,0.8666045,4.2727601528167725,0.0026175515670329333
487,7033.8994,7033.8994,50560.44140625,20560.44287109375,57594.3408203125,27594.34228515625,False,0.4315952,0.99022174,4.2727601528167725,0.0026175515670329333
488,13448.413,13448.413,69520.951171875,39520.951171875,82969.3642578125,52969.3642578125,False,0.5270422,0.7480814,4.2727601528167725,0.0026175515670329333
489,10147.276,10147.276,54136.41796875,24136.41796875,64283.6943359375,34283.6943359375,False,0.49436033,0.88891435,4.2727601528167725,0.0026175515670329333
490,13905.721,13905.721,70579.8046875,40579.8076171875,84485.525390625,54485.5283203125,False,0.54605496,0.72382724,4.2727601528167725,0.0026175515670329333
491,8890.646,8890.646,58233.966796875,25250.162109375,67124.61328125,34140.80859375,False,0.4274675,0.919482,4.2727601528167725,0.0026175515670329333
492,10306.808,10306.808,46782.720703125,0.0,57089.5283203125,10306.8076171875,False,0.30825517,0.5476447,4.2727601528167725,0.0026175515670329333
493,7.188161,7.188161,62313.45703125,0.0,62320.6451921463,7.1881608963012695,False,0.45698372,0.82964253,4.2727601528167725,0.0026175515670329333
494,8154.1094,8154.1094,52543.6875,22543.68603515625,60697.796875,30697.79541015625,False,0.45494902,0.94458556,4.2727601528167725,0.0026175515670329333
495,5.0808105,5.0808105,55553.73046875,0.0,55558.811279296875,5.080810546875,False,0.43664518,0.9332346,4.2727601528167725,0.0026175515670329333
496,13309.471,13309.471,69956.953125,39956.9501953125,83266.423828125,53266.4208984375,False,0.51905966,0.7538812,4.2727601528167725,0.0026175515670329333
497,13021.573,13021.573,64431.333984375,34431.3310546875,77452.9072265625,47452.904296875,False,0.5203731,0.78307813,4.2727601528167725,0.0026175515670329333
498,7651.0273,7651.0273,50430.9140625,20430.9111328125,58081.94140625,28081.9384765625,False,0.4589322,0.9644271,4.2727601528167725,0.0026175515670329333
499,9104.727,9104.727,57663.3046875,27663.3076171875,66768.03125,36768.0341796875,False,0.43863592,0.9129542,4.2727601528167725,0.0026175515670329333
500,8334.826,8334.826,59757.17578125,29757.1728515625,68092.001953125,38091.9990234375,False,0.39600268,0.93913925,4.2727601528167725,0.0026175515670329333
501,4.8185534,4.8185534,53005.55859375,0.0,53010.37714719772,4.818553447723389,False,0.44860643,0.94607276,4.2727601528167725,0.0026175515670329333
502,11238.833,11238.833,69387.486328125,36403.6845703125,80626.3193359375,47642.517578125,False,0.4170115,0.8587872,4.2727601528167725,0.0026175515670329333
503,6.647291,6.647291,63786.5390625,0.0,63793.18635368347,6.64729118347168,False,0.44200146,0.8654603,4.2727601528167725,0.0026175515670329333
504,8958.158,8958.158,58373.25,28373.25,67331.408203125,37331.408203125,False,0.42841694,0.91741836,4.2727601528167725,0.0026175515670329333
505,8767.08,8767.08,56802.83203125,26802.83203125,65569.912109375,35569.912109375,False,0.43563765,0.9231897,4.2727601528167725,0.0026175515670329333
506,9900.892,9900.892,64390.7578125,21299.6044921875,74291.6494140625,31200.49609375,False,0.42279196,0.7988006,4.2727601528167725,0.0026175515670329333
507,4171.793,4171.793,61901.35546875,0.0,66073.1484375,4171.79296875,False,0.44014907,0.8796712,4.2727601528167725,0.0026175515670329333
508,10662.37,10662.37,59226.755859375,29226.755859375,69889.1259765625,39889.1259765625,False,0.4652596,0.8739015,4.2727601528167725,0.0026175515670329333
509,7.4039207,7.4039207,64625.71875,0.0,64633.12267065048,7.403920650482178,False,0.4323851,0.8121152,4.2727601528167725,0.0026175515670329333
510,6023.5923,6023.5923,48914.8330078125,18914.8330078125,54938.42529296875,24938.42529296875,False,0.39657465,1.0457097,4.2727601528167725,0.0026175515670329333
511,8585.398,8585.398,54817.3125,24817.3095703125,63402.7109375,33402.7080078125,False,0.44747072,0.92924994,4.2727601528167725,0.0026175515670329333
512,8476.569,8476.569,50952.498046875,20952.49658203125,59429.0673828125,29429.06591796875,False,0.48144335,0.9357738,4.2727601528167725,0.0026175515670329333
513,9163.389,9163.389,57251.5546875,1508.8809814453125,66414.943359375,10672.269653320312,False,0.37707222,0.6724074,4.2727601528167725,0.0026175515670329333
514,8140.219,8140.219,63233.07421875,1157.2262878417969,71373.29345703125,9297.445526123047,False,0.42519054,0.8857993,4.2727601528167725,0.0026175515670329333
515,8543.225,8543.225,51522.59765625,21522.59765625,60065.822265625,30065.822265625,False,0.47767514,0.9330296,4.2727601528167725,0.0026175515670329333
516,6317.154,6317.154,48519.69140625,11060.19140625,54836.84521484375,17377.34521484375,False,0.4582277,0.9892705,4.2727601528167725,0.0026175515670329333
517,8567.771,8567.771,55411.787109375,25411.787109375,63979.55859375,33979.55859375,False,0.44152024,0.92965865,4.2727601528167725,0.0026175515670329333
518,11440.996,11440.996,61103.5078125,31103.501953125,72544.50390625,42544.498046875,False,0.4676019,0.85775304,4.2727601528167725,0.0026175515670329333
519,6.9481783,6.9481783,65853.9140625,0.0,65860.86224079132,6.948178291320801,False,0.43854252,0.85642004,4.2727601528167725,0.0026175515670329333
520,3.9766624,3.9766624,50107.341796875,0.0,50111.318459272385,3.9766623973846436,False,0.4160547,1.0112064,4.2727601528167725,0.0026175515670329333
521,5.8793135,5.8793135,63453.357421875,0.0,63459.23673534393,5.8793134689331055,False,0.40678006,0.902796,4.2727601528167725,0.0026175515670329333
522,9719.187,9719.187,59147.94140625,29147.9384765625,68867.1279296875,38867.125,False,0.44376165,0.89600515,4.2727601528167725,0.0026175515670329333
523,5.7424326,5.7424326,58347.298828125,0.0,58353.0412607193,5.742432594299316,False,0.44673848,0.8993038,4.2727601528167725,0.0026175515670329333
524,7.5313225,7.5313225,58583.572265625,0.0,58591.10358810425,7.531322479248047,False,0.41131622,0.7455103,4.2727601528167725,0.0026175515670329333
525,5216.587,5216.587,58469.642578125,0.0,63686.2294921875,5216.5869140625,False,0.36907387,0.6758388,4.2727601528167725,0.0026175515670329333
526,828.74457,828.74457,49781.033203125,0.0,50609.777770996094,828.7445678710938,False,0.4283268,1.0029428,4.2727601528167725,0.0026175515670329333
527,9184.2295,9184.2295,58310.103515625,28310.103515625,67494.3330078125,37494.3330078125,False,0.43568,0.91065943,4.2727601528167725,0.0026175515670329333
528,6.7650776,6.7650776,64039.271484375,0.0,64046.03656196594,6.765077590942383,False,0.4449016,0.86097574,4.2727601528167725,0.0026175515670329333
529,3881.9407,3881.9407,49656.03515625,0.0,53537.975830078125,3881.940673828125,False,0.4093592,1.0234659,4.2727601528167725,0.0026175515670329333
530,7895.194,7895.194,55568.642578125,25568.6455078125,63463.83642578125,33463.83935546875,False,0.4162372,0.95350647,4.2727601528167725,0.0026175515670329333
531,11869.38,11869.38,62784.140625,32784.1376953125,74653.5205078125,44653.517578125,False,0.4644146,0.8494972,4.2727601528167725,0.0026175515670329333
532,3817.9915,3817.9915,56850.369140625,0.0,60668.360595703125,3817.991455078125,False,0.38666514,0.97175467,4.2727601528167725,0.0026175515670329333
533,8643.118,8643.118,52422.08203125,22422.08056640625,61065.2001953125,31065.19873046875,False,0.47179204,0.9290407,4.2727601528167725,0.0026175515670329333
534,688.98865,688.98865,48891.1025390625,0.0,49580.09118652344,688.9886474609375,False,0.40849563,1.0340984,4.2727601528167725,0.0026175515670329333
535,5.6174426,5.6174426,57618.80859375,0.0,57624.42603635788,5.617442607879639,False,0.4471591,0.90479815,4.2727601528167725,0.0026175515670329333
536,10133.179,10133.179,55088.49609375,25088.49609375,65221.6748046875,35221.6748046875,False,0.4860298,0.8881424,4.2727601528167725,0.0026175515670329333
537,3.5057373,3.5057373,48074.14453125,0.0,48077.65026855469,3.5057373046875,False,0.39336857,1.0601579,4.2727601528167725,0.0026175515670329333
538,6.7965565,6.7965565,62028.57421875,0.0,62035.37077522278,6.79655647277832,False,0.46176827,0.8571868,4.2727601528167725,0.0026175515670329333
539,6.843068,6.843068,62336.12109375,0.0,62342.964161872864,6.8430681228637695,False,0.4611202,0.85576266,4.2727601528167725,0.0026175515670329333
540,1626.1418,1626.1418,64291.482421875,0.0,65917.62426757812,1626.141845703125,False,0.45286256,0.8514496,4.2727601528167725,0.0026175515670329333
541,5304.3286,5304.3286,48047.4404296875,18047.4404296875,53351.76904296875,23351.76904296875,False,0.37087187,1.083021,4.2727601528167725,0.0026175515670329333
542,9027.021,9027.021,53868.638671875,23868.64013671875,62895.66015625,32895.66162109375,False,0.4692605,0.91665477,4.2727601528167725,0.0026175515670329333
543,9092.47,9092.47,58254.76171875,28254.7646484375,67347.2314453125,37347.234375,False,0.4334367,0.91334593,4.2727601528167725,0.0026175515670329333
544,10140.253,10140.253,59813.537109375,29813.537109375,69953.7900390625,39953.7900390625,False,0.44922775,0.8854925,4.2727601528167725,0.0026175515670329333
545,7471.471,7471.471,53103.1171875,23103.1142578125,60574.58837890625,30574.58544921875,False,0.4233102,0.9703585,4.2727601528167725,0.0026175515670329333
546,5913.2925,5913.2925,64779.357421875,0.0,70692.64990234375,5913.29248046875,False,0.43557757,0.86575216,4.2727601528167725,0.0026175515670329333
547,9304.775,9304.775,57277.23046875,27277.23046875,66582.005859375,36582.005859375,False,0.44750375,0.9072973,4.2727601528167725,0.0026175515670329333
548,6005.7056,6005.7056,49264.875,19264.87353515625,55270.58056640625,25270.5791015625,False,0.39082494,1.0469413,4.2727601528167725,0.0026175515670329333
549,4236.413,4236.413,59350.60546875,0.0,63587.0185546875,4236.4130859375,False,0.44683617,0.89137787,4.2727601528167725,0.0026175515670329333
550,1931.5695,1931.5695,55877.208984375,0.0,57808.77844238281,1931.5694580078125,False,0.42294618,0.94400644,4.2727601528167725,0.0026175515670329333
551,7752.7876,7752.7876,56368.72265625,25622.7744140625,64121.51025390625,33375.56201171875,False,0.40304616,0.95954657,4.2727601528167725,0.0026175515670329333
552,6120.447,6120.447,50107.341796875,8918.092529296875,56227.78857421875,15038.539306640625,False,0.43751723,0.9897439,4.2727601528167725,0.0026175515670329333
553,6063.701,6063.701,55281.28125,0.0,61344.982421875,6063.701171875,False,0.43536106,0.9370204,4.2727601528167725,0.0026175515670329333
554,7358.0312,7358.0312,53037.48046875,23037.4833984375,60395.51171875,30395.5146484375,False,0.4191136,0.97523415,4.2727601528167725,0.0026175515670329333
555,10041.3,10041.3,56884.95703125,26884.9541015625,66926.2568359375,36926.25390625,False,0.46933937,0.8887845,4.2727601528167725,0.0026175515670329333
556,7.073732,7.073732,64916.625,0.0,64923.69873189926,7.073731899261475,False,0.45025522,0.85024595,4.2727601528167725,0.0026175515670329333
557,7249.683,7249.683,53197.55859375,23197.5615234375,60447.24169921875,30447.24462890625,False,0.41261283,0.9800824,4.2727601528167725,0.0026175515670329333
558,6615.3647,6615.3647,51468.328125,21468.32373046875,58083.69287109375,28083.6884765625,False,0.40013713,1.0111787,4.2727601528167725,0.0026175515670329333
559,6529.3774,6529.3774,52032.046875,22032.04833984375,58561.42431640625,28561.42578125,False,0.38885698,1.0161976,4.2727601528167725,0.0026175515670329333
560,4.282245,4.282245,51302.818359375,0.0,51307.10060453415,4.28224515914917,False,0.4282736,0.9849175,4.2727601528167725,0.0026175515670329333
